ชลบุรี,หญิง,วัยเด็ก (0-14 ปี),131221,131603,131989,132919,134901,136493,137908,138972,139440,139368
ชลบุรี,หญิง,วัยแรงงาน (15-59 ปี),457348,465959,473924,479225,487961,496882,504545,511433,517927,524135
ชลบุรี,หญิง,วัยสูงอายุ (60 ปีขึ้นไป),72337,75996,80389,87222,91969,96194,100583,105970,111674,117828
ชลบุรี,หญิง,จำแนกอายุไม่ได้,9121,8561,8956,9589,10556,12595,13095,13807,14625,14829
ระยอง,รวม,รวม,626402,637736,649275,661220,674393,688999,700223,711236,723316,734753
ระยอง,รวม,วัยเด็ก (0-14 ปี),135044,135454,135724,136121,137216,138113,138917,138664,138781,138424
ระยอง,รวม,วัยแรงงาน (15-59 ปี),421068,430235,438029,443808,451660,459914,466800,473420,480132,487292
ระยอง,รวม,วัยสูงอายุ (60 ปีขึ้นไป),60804,63712,66874,72211,75694,78870,81899,85795,90316,94635
ระยอง,รวม,จำแนกอายุไม่ได้,9486,8335,8648,9080,9823,12102,12607,13357,14087,14402
ระยอง,ชาย,รวม,309014,314392,319869,325635,332253,339333,344310,349775,355539,361109
ระยอง,ชาย,วัยเด็ก (0-14 ปี),69281,69603,69713,69866,70312,70885,71189,71167,71140,70995
ระยอง,ชาย,วัยแรงงาน (15-59 ปี),207245,211681,215506,218476,222740,226696,229844,233286,236792,240481
ระยอง,ชาย,วัยสูงอายุ (60 ปีขึ้นไป),27047,28231,29555,31872,33384,34762,35979,37549,39426,41302
ระยอง,ชาย,จำแนกอายุไม่ได้,5441,4877,5095,5421,5817,6990,7298,7773,8181,8331
ระยอง,หญิง,รวม,317388,323344,329406,335585,342140,349666,355913,361461,367777,373644
ระยอง,หญิง,วัยเด็ก (0-14 ปี),65763,65851,66011,66255,66904,67228,67728,67497,67641,67429
ระยอง,หญิง,วัยแรงงาน (15-59 ปี),213823,218554,222523,225332,228920,233218,236956,240134,243340,246811
ระยอง,หญิง,วัยสูงอายุ (60 ปีขึ้นไป),33757,35481,37319,40339,42310,44108,45920,48246,50890,53333
ระยอง,หญิง,จำแนกอายุไม่ได้,4045,3458,3553,3659,4006,5112,5309,5584,5906,6071
จันทบุรี,รวม,รวม,514616,516855,521812,524260,527350,531037,532466,534459,536496,537698
จันทบุรี,รวม,วัยเด็ก (0-14 ปี),97628,96279,95169,94007,93470,92434,91241,90320,89295,87598
จันทบุรี,รวม,วัยแรงงาน (15-59 ปี),345942,348293,351162,349293,349669,350453,350374,349650,348503,347126
จันทบุรี,รวม,วัยสูงอายุ (60 ปีขึ้นไป),64671,67414,70472,75771,78863,81443,84256,87594,91532,95420
จันทบุรี,รวม,จำแนกอายุไม่ได้,6375,4869,5009,5189,5348,6707,6595,6895,7166,7554
จันทบุรี,ชาย,รวม,253618,254516,256690,257783,259041,260554,261053,261887,262645,263485
จันทบุรี,ชาย,วัยเด็ก (0-14 ปี),50288,49514,48949,48268,48015,47463,46855,46241,45707,44896
จันทบุรี,ชาย,วัยแรงงาน (15-59 ปี),170119,171469,172774,172088,172283,172635,172531,172419,171841,171635
จันทบุรี,ชาย,วัยสูงอายุ (60 ปีขึ้นไป),29536,30686,32046,34382,35623,36744,37977,39399,41136,42752
จันทบุรี,ชาย,จำแนกอายุไม่ได้,3675,2847,2921,3045,3120,3712,3690,3828,3961,4202
จันทบุรี,หญิง,รวม,260998,262339,265122,266477,268309,270483,271413,272572,273851,274213
จันทบุรี,หญิง,วัยเด็ก (0-14 ปี),47340,46765,46220,45739,45455,44971,44386,44079,43588,42702
จันทบุรี,หญิง,วัยแรงงาน (15-59 ปี),175823,176824,178388,177205,177386,177818,177843,177231,176662,175491
